User_ID,Age_Group,Gender,Location,Device_Type,Social_Media_Platform,Two_Factor_Authentication,Saved_Password,Account_Privacy,Frequent_New_Device_Logging,Connection_Type,Time_of_Day,Payment_Mode,Cross_Channel_Usage,Season,Suspicious_Activity,Clicked_Ad,Ad_Platform,Ad_Target_Domain,Domain_Reputation,Domain_Length,Domain_Entropy,Click_Leads_To_Malicious_Site
2171,45-54,Female,Madhya Pradesh,Mobile,WhatsApp,Yes,No,Private,Yes,Private,Night,UPI,No,navaratri,1,No,,,,0,0,0
2172,25-34,Male,Maharashtra,Tablet,WhatsApp,Yes,Yes,Public,No,Open WiFi,Afternoon,Cash,Yes,Diwali,1,No,,,,0,0,0
2173,18-24,Male,West Bengal,Mobile,LinkedIn,Yes,No,Private,No,Private,Night,Digital Wallet,Yes,Diwali,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
2174,45-54,Male,Kerala,Mobile,Twitter,Yes,Yes,Private,No,Hotspot,Afternoon,Digital Wallet,No,summer vacations,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
2175,45-54,Female,Jammu & Kashmir,Mobile,Instagram,Yes,No,Private,No,Private,Afternoon,Credit Card,No,Diwali,0,Yes,Instagram,discounts.online,Suspicious,16,3.328,1
2176,18-24,Female,Andhra Pradesh,Desktop,Twitter,No,No,Private,No,Private,Night,UPI,No,summer vacations,0,No,,,,0,0,0
2177,18-24,Other,Karnataka,Mobile,Instagram,Yes,Yes,Private,No,Private,Morning,Debit Card,Yes,Diwali,0,No,,,,0,0,0
2178,25-34,Female,Haryana,Mobile,Twitter,Yes,No,Private,No,Private,Morning,Credit Card,Yes,summer vacations,0,Yes,Facebook,discounts.online,Suspicious,16,3.328,1
2179,18-24,Female,Uttar Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Hotspot,Evening,Debit Card,Yes,Diwali,0,No,,,,0,0,0
2180,18-24,Female,Tamil Nadu,Mobile,LinkedIn,Yes,Yes,Private,No,Hotspot,Night,Credit Card,Yes,Holi,0,No,,,,0,0,0
2181,45-54,Male,Karnataka,Tablet,Facebook,Yes,No,Public,No,Open WiFi,Evening,UPI,Yes,summer vacations,0,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
2182,45-54,Male,Uttar Pradesh,Mobile,LinkedIn,No,No,Private,No,Private,Evening,Cash,No,Holi,0,No,,,,0,0,0
2183,25-34,Female,Maharashtra,Mobile,Instagram,No,Yes,Public,No,Open WiFi,Afternoon,Cash,Yes,Diwali,1,Yes,Twitter,phishingsite.ru,Malicious,15,3.323,1
2184,35-44,Male,Rajasthan,Mobile,Twitter,Yes,Yes,Private,No,Private,Evening,UPI,No,Diwali,0,No,,,,0,0,0
2185,25-34,Female,Uttar Pradesh,Mobile,Instagram,Yes,Yes,Private,No,Open WiFi,Evening,UPI,Yes,Holi,0,No,,,,0,0,0
2186,45-54,Male,Madhya Pradesh,Mobile,Instagram,Yes,Yes,Private,No,Hotspot,Afternoon,Digital Wallet,No,Holi,0,No,,,,0,0,0
2187,45-54,Male,Karnataka,Desktop,WhatsApp,Yes,Yes,Private,Yes,Private,Evening,UPI,No,Diwali,0,No,,,,0,0,0
2188,25-34,Female,Bihar,Mobile,Facebook,Yes,No,Private,No,Hotspot,Afternoon,Cash,No,Holi,1,Yes,Facebook,unknown-redirect.net,Suspicious,20,3.484,1
2189,18-24,Female,Karnataka,Mobile,Twitter,No,No,Public,No,Open WiFi,Afternoon,Digital Wallet,No,Diwali,1,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,0
2190,45-54,Male,Bihar,Mobile,Facebook,Yes,Yes,Private,No,Private,Afternoon,UPI,Yes,summer vacations,1,Yes,Instagram,news-portal.org,Good,15,3.64,0
2191,25-34,Female,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,Yes,Private,Morning,Debit Card,Yes,Diwali,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
2192,35-44,Female,Chhattisgarh,Mobile,Instagram,Yes,No,Public,No,Private,Night,Credit Card,No,Diwali,0,Yes,Twitter,offers-shop.co,Suspicious,14,3.182,0
2193,18-24,Female,Rajasthan,Desktop,Facebook,No,Yes,Public,No,Private,Morning,Credit Card,Yes,Diwali,1,No,,,,0,0,0
2194,18-24,Male,Tamil Nadu,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,UPI,Yes,summer vacations,0,Yes,Twitter,ecommerce.com,Good,13,2.449,0
2195,25-34,Male,Andhra Pradesh,Desktop,Facebook,Yes,No,Private,No,Private,Night,UPI,Yes,summer vacations,0,No,,,,0,0,0
2196,35-44,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
2197,18-24,Female,Uttar Pradesh,Mobile,LinkedIn,Yes,No,Private,No,Private,Afternoon,UPI,No,Diwali,0,No,,,,0,0,0
2198,25-34,Male,Punjab,Tablet,Twitter,Yes,Yes,Public,No,Private,Night,Debit Card,No,winter vacation,1,No,,,,0,0,0
2199,35-44,Male,Bihar,Mobile,WhatsApp,No,No,Private,No,Private,Evening,Cash,No,winter vacation,0,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
2200,25-34,Female,Bihar,Mobile,WhatsApp,Yes,Yes,Private,No,Hotspot,Afternoon,Cash,No,summer vacations,0,No,,,,0,0,0
2201,45-54,Male,Bihar,Mobile,WhatsApp,Yes,Yes,Private,No,Open WiFi,Night,Digital Wallet,No,Holi,0,Yes,Twitter,ecommerce.com,Good,13,2.449,1
2202,45-54,Male,West Bengal,Mobile,Facebook,No,No,Private,No,Private,Afternoon,Digital Wallet,No,navaratri,1,Yes,WhatsApp,offers-shop.co,Suspicious,14,3.182,1
2203,45-54,Male,Uttar Pradesh,Mobile,Twitter,Yes,No,Public,No,Open WiFi,Afternoon,Digital Wallet,Yes,summer vacations,1,Yes,Instagram,ecommerce.com,Good,13,2.449,0
2204,45-54,Female,West Bengal,Mobile,Facebook,Yes,No,Private,No,Private,Afternoon,Debit Card,Yes,Holi,1,No,,,,0,0,0
2205,45-54,Female,Rajasthan,Mobile,LinkedIn,No,No,Private,No,Private,Afternoon,Cash,Yes,summer vacations,0,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,0
2206,35-44,Male,Gujarat,Tablet,Instagram,No,Yes,Private,No,Private,Evening,Debit Card,Yes,Diwali,0,Yes,WhatsApp,offers-shop.co,Suspicious,14,3.182,0
2207,18-24,Male,Odisha,Desktop,LinkedIn,Yes,No,Private,Yes,Private,Night,Digital Wallet,No,Diwali,0,No,,,,0,0,0
2208,18-24,Male,West Bengal,Mobile,WhatsApp,Yes,Yes,Private,No,Hotspot,Afternoon,UPI,Yes,Diwali,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,1
2209,25-34,Male,Punjab,Mobile,WhatsApp,Yes,No,Public,No,Hotspot,Evening,Cash,Yes,Diwali,0,Yes,LinkedIn,banking.example,Good,15,3.507,0
2210,25-34,Male,Tamil Nadu,Mobile,Twitter,Yes,Yes,Private,No,Private,Afternoon,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
2211,18-24,Male,Madhya Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,UPI,No,Diwali,0,Yes,LinkedIn,phishingsite.ru,Malicious,15,3.323,1
2212,35-44,Male,Rajasthan,Mobile,Facebook,No,No,Private,No,Private,Evening,Digital Wallet,Yes,summer vacations,0,No,,,,0,0,0
2213,35-44,Male,Uttar Pradesh,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Night,Credit Card,Yes,summer vacations,0,Yes,Facebook,news-portal.org,Good,15,3.64,1
2214,35-44,Male,Andhra Pradesh,Mobile,Twitter,Yes,Yes,Private,Yes,Private,Night,Debit Card,Yes,summer vacations,0,Yes,WhatsApp,ecommerce.com,Good,13,2.449,0
2215,45-54,Male,Gujarat,Mobile,Twitter,No,Yes,Private,No,Open WiFi,Evening,Debit Card,Yes,Holi,0,Yes,Facebook,offers-shop.co,Suspicious,14,3.182,1
2216,25-34,Male,Uttar Pradesh,Desktop,LinkedIn,Yes,Yes,Public,No,Private,Morning,UPI,Yes,winter vacation,0,No,,,,0,0,0
2217,18-24,Male,West Bengal,Mobile,Facebook,Yes,Yes,Public,Yes,Private,Night,Digital Wallet,No,Holi,1,No,,,,0,0,0
2218,25-34,Male,Rajasthan,Mobile,Twitter,Yes,No,Private,No,Private,Evening,Debit Card,Yes,summer vacations,0,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
2219,25-34,Male,Andhra Pradesh,Mobile,WhatsApp,Yes,No,Public,No,Private,Night,Cash,Yes,navaratri,0,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,1
2220,25-34,Female,Maharashtra,Desktop,Facebook,Yes,Yes,Public,Yes,Open WiFi,Night,Cash,No,Holi,1,No,,,,0,0,0
2221,45-54,Male,Uttar Pradesh,Mobile,LinkedIn,Yes,No,Private,Yes,Private,Morning,UPI,Yes,winter vacation,0,No,,,,0,0,0
2222,18-24,Female,Kerala,Mobile,WhatsApp,Yes,No,Public,No,Hotspot,Evening,Debit Card,Yes,Holi,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
2223,25-34,Female,Uttar Pradesh,Mobile,Twitter,Yes,No,Private,No,Private,Morning,Credit Card,Yes,Diwali,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,0
2224,18-24,Female,Bihar,Desktop,Facebook,Yes,No,Public,No,Open WiFi,Night,Debit Card,No,summer vacations,1,No,,,,0,0,0
2225,25-34,Female,Rajasthan,Mobile,Facebook,Yes,No,Private,No,Private,Morning,Debit Card,No,summer vacations,0,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,1
2226,45-54,Female,Rajasthan,Desktop,LinkedIn,Yes,No,Public,No,Private,Morning,UPI,Yes,Diwali,0,No,,,,0,0,0
2227,18-24,Female,West Bengal,Mobile,Instagram,No,Yes,Private,No,Private,Evening,Debit Card,Yes,winter vacation,0,No,,,,0,0,0
2228,45-54,Female,Haryana,Mobile,Facebook,Yes,No,Private,Yes,Private,Afternoon,UPI,Yes,Holi,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
2229,35-44,Male,Karnataka,Mobile,Facebook,No,No,Private,No,Private,Night,Cash,Yes,Holi,1,Yes,Twitter,news-portal.org,Good,15,3.64,0
2230,35-44,Male,Madhya Pradesh,Desktop,Instagram,Yes,No,Private,No,Private,Evening,Debit Card,No,winter vacation,0,No,,,,0,0,0
2231,35-44,Male,Bihar,Mobile,Instagram,Yes,No,Public,No,Hotspot,Morning,Credit Card,No,navaratri,0,No,,,,0,0,0
2232,25-34,Female,Gujarat,Desktop,Instagram,No,No,Private,No,Private,Afternoon,Digital Wallet,No,summer vacations,0,No,,,,0,0,0
2233,35-44,Female,Rajasthan,Mobile,LinkedIn,Yes,No,Private,No,Private,Afternoon,Digital Wallet,Yes,Diwali,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
2234,35-44,Male,Uttar Pradesh,Mobile,Facebook,Yes,No,Public,No,Private,Afternoon,Cash,Yes,Diwali,0,Yes,Facebook,banking.example,Good,15,3.507,0
2235,45-54,Female,Telangana,Mobile,Facebook,Yes,Yes,Private,No,Private,Morning,Credit Card,Yes,Holi,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
2236,18-24,Female,Gujarat,Mobile,Facebook,Yes,No,Private,No,Private,Morning,Digital Wallet,Yes,summer vacations,0,Yes,Facebook,promo-deals.xyz,Suspicious,15,3.774,1
2237,25-34,Male,Maharashtra,Desktop,LinkedIn,No,Yes,Private,No,Private,Evening,Credit Card,Yes,Diwali,0,No,,,,0,0,0
2238,45-54,Male,Uttar Pradesh,Desktop,Instagram,Yes,No,Public,No,Private,Night,UPI,No,Holi,0,No,,,,0,0,0
2239,25-34,Male,Maharashtra,Tablet,LinkedIn,Yes,No,Private,No,Private,Morning,UPI,Yes,summer vacations,0,No,,,,0,0,0
2240,45-54,Female,Uttar Pradesh,Mobile,Twitter,Yes,No,Private,No,Open WiFi,Evening,Cash,No,Diwali,1,Yes,Facebook,login-secure.ru,Malicious,15,3.507,1
2241,35-44,Female,Maharashtra,Desktop,Facebook,No,No,Private,No,Hotspot,Morning,Digital Wallet,Yes,Diwali,1,No,,,,0,0,0
2242,35-44,Female,Bihar,Tablet,LinkedIn,Yes,Yes,Public,No,Hotspot,Afternoon,Digital Wallet,No,navaratri,1,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
2243,18-24,Male,Maharashtra,Desktop,LinkedIn,Yes,Yes,Private,No,Private,Night,Digital Wallet,Yes,winter vacation,1,No,,,,0,0,0
2244,45-54,Male,Rajasthan,Mobile,LinkedIn,No,Yes,Public,Yes,Private,Night,Digital Wallet,Yes,summer vacations,1,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,1
2245,25-34,Male,Uttar Pradesh,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Morning,Credit Card,No,summer vacations,0,No,,,,0,0,0
2246,35-44,Female,Maharashtra,Mobile,Facebook,Yes,No,Private,Yes,Private,Afternoon,Debit Card,No,summer vacations,0,Yes,Twitter,ecommerce.com,Good,13,2.449,0
2247,18-24,Female,Andhra Pradesh,Mobile,Facebook,Yes,No,Private,No,Private,Afternoon,Cash,Yes,summer vacations,0,Yes,Twitter,discounts.online,Suspicious,16,3.328,1
2248,18-24,Female,Tamil Nadu,Mobile,Instagram,No,No,Public,No,Private,Evening,Debit Card,Yes,winter vacation,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
2249,35-44,Male,Chhattisgarh,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Evening,Debit Card,Yes,winter vacation,1,No,,,,0,0,0
2250,25-34,Female,Uttar Pradesh,Desktop,WhatsApp,Yes,Yes,Public,No,Open WiFi,Evening,Debit Card,No,summer vacations,0,No,,,,0,0,0
2251,35-44,Female,Madhya Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Evening,Digital Wallet,No,summer vacations,1,Yes,Twitter,banking.example,Good,15,3.507,0
2252,35-44,Male,Madhya Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Hotspot,Afternoon,Credit Card,Yes,Holi,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,0
2253,18-24,Other,Bihar,Mobile,Instagram,No,No,Public,No,Hotspot,Evening,UPI,No,navaratri,0,Yes,WhatsApp,ecommerce.com,Good,13,2.449,0
2254,45-54,Male,Bihar,Mobile,WhatsApp,Yes,No,Private,Yes,Private,Night,Debit Card,Yes,Diwali,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
2255,25-34,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,Credit Card,No,navaratri,0,No,,,,0,0,0
2256,35-44,Male,Bihar,Mobile,WhatsApp,Yes,Yes,Public,Yes,Hotspot,Morning,Cash,No,navaratri,0,Yes,LinkedIn,news-portal.org,Good,15,3.64,0
2257,25-34,Male,Punjab,Mobile,Instagram,Yes,No,Public,No,Private,Morning,Credit Card,No,navaratri,0,Yes,WhatsApp,phishingsite.ru,Malicious,15,3.323,1
2258,18-24,Female,Assam,Desktop,Facebook,Yes,No,Public,Yes,Private,Afternoon,UPI,Yes,summer vacations,1,No,,,,0,0,0
2259,25-34,Male,Uttar Pradesh,Desktop,LinkedIn,Yes,Yes,Private,No,Private,Evening,Debit Card,No,winter vacation,0,No,,,,0,0,0
2260,25-34,Female,West Bengal,Mobile,Twitter,Yes,Yes,Private,No,Hotspot,Morning,Credit Card,Yes,Diwali,0,Yes,WhatsApp,news-portal.org,Good,15,3.64,0
2261,18-24,Male,Madhya Pradesh,Desktop,LinkedIn,No,No,Public,No,Private,Afternoon,Digital Wallet,No,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,0
2262,45-54,Female,Bihar,Mobile,Facebook,Yes,Yes,Private,No,Private,Night,UPI,Yes,summer vacations,0,No,,,,0,0,0
2263,18-24,Male,Telangana,Mobile,WhatsApp,No,Yes,Private,No,Private,Morning,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
2264,25-34,Female,Madhya Pradesh,Mobile,Instagram,Yes,No,Private,No,Private,Morning,Cash,Yes,Diwali,0,No,,,,0,0,0
2265,45-54,Female,Rajasthan,Desktop,Twitter,Yes,No,Private,Yes,Private,Morning,Cash,Yes,summer vacations,0,No,,,,0,0,0
2266,35-44,Female,Rajasthan,Mobile,LinkedIn,Yes,No,Private,No,Private,Afternoon,Digital Wallet,No,Diwali,0,No,,,,0,0,0
2267,45-54,Female,West Bengal,Desktop,Twitter,No,No,Public,No,Hotspot,Afternoon,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
2268,45-54,Male,Gujarat,Mobile,Facebook,Yes,Yes,Public,No,Private,Evening,Credit Card,Yes,summer vacations,1,Yes,Facebook,ecommerce.com,Good,13,2.449,0
2269,35-44,Female,Andhra Pradesh,Tablet,Twitter,Yes,Yes,Private,No,Private,Morning,Credit Card,Yes,navaratri,1,No,,,,0,0,0
2270,18-24,Other,Haryana,Mobile,Instagram,Yes,No,Private,No,Private,Night,Debit Card,Yes,summer vacations,1,No,,,,0,0,0
2271,25-34,Other,Bihar,Tablet,Instagram,Yes,No,Private,No,Open WiFi,Night,Credit Card,No,summer vacations,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
2272,45-54,Female,West Bengal,Mobile,Twitter,Yes,Yes,Public,No,Private,Afternoon,Digital Wallet,No,summer vacations,1,Yes,Facebook,news-portal.org,Good,15,3.64,0
2273,18-24,Male,Bihar,Mobile,Facebook,Yes,No,Private,No,Private,Afternoon,Cash,No,Diwali,0,No,,,,0,0,0
2274,18-24,Male,Madhya Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Afternoon,UPI,No,summer vacations,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
2275,18-24,Female,Tamil Nadu,Mobile,Facebook,Yes,Yes,Private,No,Private,Afternoon,Credit Card,Yes,winter vacation,0,Yes,Facebook,unknown-redirect.net,Suspicious,20,3.484,1
2276,25-34,Other,Bihar,Mobile,LinkedIn,Yes,No,Public,No,Private,Night,Credit Card,No,navaratri,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
2277,35-44,Male,Bihar,Mobile,Facebook,No,Yes,Public,No,Private,Night,Cash,Yes,summer vacations,0,No,,,,0,0,0
2278,35-44,Female,Uttar Pradesh,Desktop,WhatsApp,Yes,No,Public,No,Private,Evening,Digital Wallet,No,Diwali,0,No,,,,0,0,0
2279,35-44,Male,Bihar,Desktop,Facebook,Yes,Yes,Private,No,Private,Evening,Credit Card,No,Holi,0,No,,,,0,0,0
2280,45-54,Male,Uttar Pradesh,Tablet,WhatsApp,Yes,No,Private,Yes,Private,Night,Digital Wallet,Yes,summer vacations,0,No,,,,0,0,0
2281,45-54,Male,Maharashtra,Mobile,Instagram,Yes,No,Private,Yes,Private,Evening,UPI,Yes,summer vacations,0,No,,,,0,0,0
2282,35-44,Female,Maharashtra,Mobile,Facebook,No,Yes,Public,No,Private,Afternoon,Debit Card,No,Diwali,1,No,,,,0,0,0
2283,45-54,Female,Kerala,Mobile,WhatsApp,No,No,Private,No,Private,Afternoon,Debit Card,No,summer vacations,0,No,,,,0,0,0
2284,45-54,Female,Jharkhand,Mobile,LinkedIn,Yes,No,Public,No,Private,Evening,Digital Wallet,Yes,Diwali,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
2285,18-24,Female,Maharashtra,Mobile,Twitter,No,No,Public,No,Private,Morning,Credit Card,Yes,Diwali,1,No,,,,0,0,0
2286,35-44,Male,Maharashtra,Mobile,Instagram,No,Yes,Private,No,Private,Evening,Cash,Yes,winter vacation,0,Yes,WhatsApp,offers-shop.co,Suspicious,14,3.182,1
2287,35-44,Female,Bihar,Mobile,Instagram,No,No,Private,No,Private,Morning,Debit Card,No,Holi,1,No,,,,0,0,0
2288,45-54,Female,Andhra Pradesh,Mobile,Instagram,Yes,No,Public,No,Private,Afternoon,Credit Card,Yes,summer vacations,1,Yes,WhatsApp,ecommerce.com,Good,13,2.449,0
2289,25-34,Female,Tamil Nadu,Desktop,Facebook,Yes,Yes,Private,No,Hotspot,Night,Debit Card,Yes,summer vacations,0,No,,,,0,0,0
2290,25-34,Female,Uttar Pradesh,Desktop,Twitter,Yes,No,Private,No,Private,Night,UPI,No,summer vacations,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,0
2291,45-54,Female,West Bengal,Desktop,Twitter,Yes,Yes,Private,No,Open WiFi,Evening,Debit Card,Yes,summer vacations,1,No,,,,0,0,0
2292,18-24,Female,Bihar,Desktop,LinkedIn,Yes,Yes,Private,No,Hotspot,Evening,Debit Card,Yes,navaratri,1,No,,,,0,0,0
2293,25-34,Male,Uttar Pradesh,Tablet,Facebook,Yes,No,Private,No,Private,Morning,UPI,Yes,summer vacations,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
2294,45-54,Female,Karnataka,Desktop,Twitter,Yes,Yes,Private,No,Hotspot,Afternoon,Credit Card,No,Holi,1,No,,,,0,0,0
2295,25-34,Male,Telangana,Mobile,Facebook,Yes,No,Private,Yes,Hotspot,Morning,Debit Card,Yes,Holi,1,No,,,,0,0,0
2296,18-24,Male,Assam,Mobile,LinkedIn,No,Yes,Private,No,Private,Morning,Debit Card,No,Diwali,1,No,,,,0,0,0
2297,35-44,Female,West Bengal,Mobile,LinkedIn,Yes,Yes,Public,No,Private,Night,UPI,Yes,Holi,0,Yes,LinkedIn,news-portal.org,Good,15,3.64,0
2298,25-34,Female,Maharashtra,Desktop,Twitter,Yes,No,Private,Yes,Private,Afternoon,Digital Wallet,Yes,summer vacations,1,No,,,,0,0,0
2299,25-34,Female,West Bengal,Mobile,Facebook,No,No,Private,No,Private,Afternoon,Credit Card,Yes,summer vacations,1,Yes,Instagram,banking.example,Good,15,3.507,0
2300,45-54,Female,Karnataka,Mobile,WhatsApp,No,Yes,Private,No,Private,Night,Debit Card,Yes,summer vacations,0,No,,,,0,0,0
2301,25-34,Male,Assam,Mobile,Twitter,Yes,No,Private,No,Private,Evening,Digital Wallet,No,navaratri,1,No,,,,0,0,0
2302,45-54,Female,Maharashtra,Mobile,WhatsApp,No,No,Private,No,Open WiFi,Afternoon,Cash,Yes,Diwali,0,No,,,,0,0,0
2303,35-44,Male,Madhya Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Open WiFi,Afternoon,Debit Card,Yes,summer vacations,1,No,,,,0,0,0
2304,35-44,Female,Uttar Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Private,Evening,Cash,Yes,summer vacations,0,Yes,LinkedIn,phishingsite.ru,Malicious,15,3.323,1
2305,35-44,Male,Maharashtra,Desktop,Twitter,No,Yes,Public,No,Private,Morning,Cash,Yes,navaratri,0,No,,,,0,0,0
2306,18-24,Female,Gujarat,Desktop,LinkedIn,No,No,Private,No,Open WiFi,Evening,Credit Card,Yes,Holi,0,No,,,,0,0,0
2307,45-54,Female,Assam,Mobile,LinkedIn,Yes,No,Public,No,Private,Night,Credit Card,Yes,winter vacation,1,No,,,,0,0,0
2308,45-54,Male,West Bengal,Mobile,LinkedIn,No,Yes,Private,No,Private,Evening,Credit Card,Yes,navaratri,1,Yes,WhatsApp,banking.example,Good,15,3.507,0
2309,45-54,Male,Jammu & Kashmir,Desktop,Twitter,No,No,Private,No,Private,Evening,UPI,Yes,Diwali,0,No,,,,0,0,0
2310,35-44,Male,Maharashtra,Tablet,Facebook,Yes,Yes,Private,No,Private,Afternoon,Digital Wallet,Yes,summer vacations,0,No,,,,0,0,0
2311,45-54,Female,Chhattisgarh,Mobile,Facebook,Yes,Yes,Private,No,Private,Night,UPI,Yes,summer vacations,0,No,,,,0,0,0
2312,18-24,Female,Maharashtra,Mobile,WhatsApp,Yes,No,Public,No,Private,Morning,Cash,Yes,winter vacation,0,Yes,Twitter,banking.example,Good,15,3.507,0
2313,35-44,Female,Uttar Pradesh,Mobile,LinkedIn,Yes,Yes,Public,No,Private,Morning,Cash,Yes,summer vacations,0,Yes,Instagram,unknown-redirect.net,Suspicious,20,3.484,0
2314,45-54,Male,Kerala,Tablet,Facebook,Yes,Yes,Public,No,Hotspot,Afternoon,UPI,No,Diwali,0,Yes,Twitter,discounts.online,Suspicious,16,3.328,1
2315,45-54,Male,Rajasthan,Tablet,LinkedIn,Yes,No,Public,No,Hotspot,Night,UPI,Yes,summer vacations,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
2316,18-24,Female,Kerala,Mobile,LinkedIn,No,No,Private,No,Hotspot,Afternoon,Cash,No,Holi,1,No,,,,0,0,0
2317,25-34,Other,Punjab,Mobile,Facebook,Yes,No,Private,No,Private,Afternoon,Debit Card,Yes,summer vacations,0,Yes,Facebook,discounts.online,Suspicious,16,3.328,1
2318,18-24,Female,Madhya Pradesh,Desktop,Facebook,Yes,Yes,Private,No,Hotspot,Morning,Debit Card,Yes,Holi,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
2319,45-54,Male,Uttar Pradesh,Desktop,Twitter,Yes,No,Private,Yes,Private,Night,UPI,Yes,summer vacations,0,No,,,,0,0,0
2320,45-54,Female,Assam,Mobile,Instagram,Yes,No,Public,No,Private,Afternoon,Cash,No,navaratri,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,1
2321,35-44,Male,Rajasthan,Desktop,LinkedIn,Yes,No,Private,No,Private,Afternoon,Digital Wallet,Yes,summer vacations,1,No,,,,0,0,0
2322,45-54,Male,Bihar,Mobile,Twitter,No,No,Private,No,Private,Afternoon,Credit Card,Yes,Diwali,0,Yes,Twitter,phishingsite.ru,Malicious,15,3.323,1
2323,35-44,Male,Kerala,Desktop,WhatsApp,No,No,Private,No,Private,Morning,Credit Card,Yes,winter vacation,0,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,1
2324,18-24,Male,Uttar Pradesh,Tablet,Instagram,No,Yes,Private,No,Private,Morning,Debit Card,Yes,summer vacations,1,Yes,LinkedIn,promo-deals.xyz,Suspicious,15,3.774,1
2325,25-34,Male,Uttar Pradesh,Tablet,Instagram,No,No,Public,Yes,Hotspot,Evening,Cash,Yes,summer vacations,1,No,,,,0,0,0
2326,25-34,Other,Uttar Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Private,Morning,Cash,Yes,Holi,0,No,,,,0,0,0
2327,45-54,Male,Haryana,Desktop,LinkedIn,No,Yes,Public,No,Private,Morning,Debit Card,No,summer vacations,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
2328,18-24,Female,West Bengal,Mobile,Instagram,No,Yes,Private,No,Private,Afternoon,Debit Card,Yes,Holi,0,Yes,Instagram,phishingsite.ru,Malicious,15,3.323,1
2329,35-44,Female,Gujarat,Mobile,Instagram,Yes,No,Public,Yes,Hotspot,Afternoon,Debit Card,No,Diwali,0,No,,,,0,0,0
2330,25-34,Male,Tamil Nadu,Desktop,Instagram,Yes,No,Public,No,Private,Morning,UPI,No,winter vacation,0,No,,,,0,0,0
2331,45-54,Female,Uttar Pradesh,Desktop,Instagram,Yes,Yes,Private,No,Hotspot,Afternoon,Credit Card,No,summer vacations,0,No,,,,0,0,0
2332,35-44,Female,Uttar Pradesh,Desktop,LinkedIn,Yes,No,Private,No,Private,Morning,Debit Card,No,Holi,1,Yes,Instagram,promo-deals.xyz,Suspicious,15,3.774,1
2333,25-34,Male,Odisha,Mobile,Twitter,Yes,No,Private,Yes,Private,Evening,UPI,Yes,Diwali,0,No,,,,0,0,0
2334,25-34,Female,Kerala,Mobile,Instagram,Yes,No,Public,No,Private,Night,Cash,Yes,Diwali,0,Yes,Instagram,phishingsite.ru,Malicious,15,3.323,1
